id,questionnaire_id,question_name,field_name,question_label,page_id,question_type_id,options,button_image_url,sequence,active,created,modified
1372,19,Railroad Tracks,railroad_tracks,Please indicate if there are any railroad tracks within 300 feet of the property?,660,2,Yes;No,,0,1,4/1/2019 14:18,4/1/2019 14:18
1373,19,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,660,3,,btn_add_photo.jpg,0,1,4/1/2019 14:18,4/1/2019 14:18
1374,19,Airport/Flightpath,airport_flightpath,"Please indicate if there is an airport within 300 feet of the property, or the property is in a low flying plane flightpath?",661,2,Yes;No,,0,1,4/1/2019 14:18,4/1/2019 14:18
1375,19,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,661,3,,btn_add_photo.jpg,0,1,4/1/2019 14:18,4/1/2019 14:18
1376,20,Property Secured?,property_secured,Please indicate if the property is secured and hit continue.,663,2,Yes;No,,0,0,4/1/2019 14:19,4/1/2019 14:19
1377,20,Property Secured Comments,property_secured_comments,"If no, please explain.  Optionally take a photo",663,1,,,0,0,4/1/2019 14:19,4/1/2019 14:19
1378,20,Property Secured Photo,property_secured_image,,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1379,20,Foundation Condition,foundation_condition,,663,2,"Excellent (level, no visible damage);Good (no visible damage, < 3 inch deflection);Fair (> 3 inch deflection);Poor (visible damage or cracks);I don't know",,1,0,4/1/2019 14:19,4/1/2019 14:19
1380,20,Foundation Condition Comments,foundation_condition_comments,Additional Comments,663,1,,,2,0,4/1/2019 14:19,4/1/2019 14:19
1381,20,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,663,3,,btn_add_optional_photo.jpg,3,0,4/1/2019 14:19,4/1/2019 14:19
1382,20,Conforms to Neighborhood,confirms_to_neighborhood,Please indicate if the subject property conforms to the neighborhood.,663,2,Yes;No,,0,0,4/1/2019 14:19,4/1/2019 14:19
1383,20,Conforms to Neighborhood Comments,conforms_to_neighborhood_comments,If no please explain,663,1,,,0,0,4/1/2019 14:19,4/1/2019 14:19
1384,20,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1385,20,High Voltage Powerlines,high_voltage_powerlines,Please indicate if there are any high voltage overhead powerlines within 300 feet of the property?,663,2,Yes;No,,0,0,4/1/2019 14:19,4/1/2019 14:19
1386,20,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1387,20,Boarded Up Homes,boarded_up_homes,Please indicate if there are any boarded up homes within 300 feet of the property?,663,2,Yes;No,,0,0,4/1/2019 14:19,4/1/2019 14:19
1388,20,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,663,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,4/1/2019 14:19,4/1/2019 14:19
1389,20,Freeway or Highway,freeway_or_highway,Please indicate if there are any freeways or highways within 300 feet of the property?,663,2,Yes;No,,0,0,4/1/2019 14:19,4/1/2019 14:19
1390,20,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1391,20,Parks/Recreation,parks_recreation,Please indicate if there are any parks or recreation features within 300 feet of the property?,663,2,Yes;No,,0,0,4/1/2019 14:19,4/1/2019 14:19
1392,20,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1393,20,Waste Management Facilities,waste_management_facilities,Please indicate if there are any waste management facilities within 300 feet of the property?,663,2,Yes;No,,0,0,4/1/2019 14:19,4/1/2019 14:19
1394,20,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1395,20,Commercial Buildings,commercial_buildings,Please indicate if there are any commercial buildings within 300 feet of the property?,663,2,Yes;No,,0,0,4/1/2019 14:19,4/1/2019 14:19
1396,20,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1397,20,Additional Neighborhood Comments,additional_neighborhood_comments,If you have any additional comments about the neighborhood please include them here.,663,1,,,0,0,4/1/2019 14:19,4/1/2019 14:19
1398,20,Location Type,location_type,Please indicate the condition of the landscape,664,2,Urban (inner city);Suburban (outer city limits);Rural (farm or countryside),,0,1,4/1/2019 14:19,4/1/2019 14:19
1399,20,Neighborhood Condition,neighborhood_condition,Please indicate the condition of the neighborhood.,665,2,Good (all properties well maintained);Average (properties with visible damage) ;Poor (mostly neglected properties),,1,1,4/1/2019 14:19,4/1/2019 14:19
1400,20,Neighborhood Condition Comments,neighborhood_condition_comments,Additional Comments,665,1,,,2,1,4/1/2019 14:19,4/1/2019 14:19
1401,20,Your Property For Sale,subject_property_for_sale,Is your property For Sale or Under Contract?,666,2,yes;no,,1,1,4/1/2019 14:19,4/1/2019 14:19
1402,20,Your Property For Sale Sign,subject_property_forsale_sign,Please take a photo of the for sale sign in the front yard,666,3,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1403,20,Other Properties for Sale,other_properties_for_sale,Please indicate how many other properties are for sale on the same street as the subject property?,667,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1404,20,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,667,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1405,20,Front of the Property,front_of_property_image,,668,3,,btn_property_main.jpg,0,1,4/1/2019 14:19,4/1/2019 14:19
1406,20,Street View from Street,street_view_from_street_image,,669,3,,btn_street_view.jpg,1,1,4/1/2019 14:19,4/1/2019 14:19
1407,20,Street View from Front Door,street_view_from_front_door_image,,671,3,,btn_street_from_door.jpg,1,1,4/1/2019 14:19,4/1/2019 14:19
1408,20,Property Address Verification,property_address_verification_image,,672,3,,btn_property_verification.jpg,1,1,4/1/2019 14:19,4/1/2019 14:19
1409,20,Property Type,property_type,Please indicate the property type and hit continue,673,2,Single Family;Townhouse;Condominium;Manufactured Home;Two To Four Family,,1,1,4/1/2019 14:19,4/1/2019 14:19
1410,20,Property Occupied?,property_occupied,Please indicate if the property is occupied and hit continue.,674,2,Yes;No;Unknown,,1,1,4/1/2019 14:19,4/1/2019 14:19
1411,20,Property Occupied Comments,property_occupied_comments,"If no, please explain.  Optionally take a photo",674,1,,,2,1,4/1/2019 14:19,4/1/2019 14:19
1412,20,Property Occupied Photo,property_occupied_image,,674,3,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1413,20,Land Use Zoning,land_use_zoning,Please indicate the land use zoning and hit continue.,675,2,Residential;Commercial;Mixed Use;I do not know,,0,1,4/1/2019 14:19,4/1/2019 14:19
1414,20,Number Garage Stalls,number_garage_stalls,Number of Stalls,676,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1415,20,Stalls Attached,garage_stalls_attached,,676,2,Attached;Detached;Other;None,,2,1,4/1/2019 14:19,4/1/2019 14:19
1416,20,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",676,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1417,20,Roof Condition,roof_condition,Please indicate the condition of the roof.,677,2,Good (No visible damage);Average (Some visible Damage);Poor (Visible damage or needs repair),,1,1,4/1/2019 14:19,4/1/2019 14:19
1418,20,Roof Condition Comments,roof_condition_comments,Additional Comments,677,1,,,2,1,4/1/2019 14:19,4/1/2019 14:19
1419,20,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,677,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1420,20,Exterior Condition,siding_condition,,678,2,Good (No visible damage);Average (Some visible Damage);Poor (Visible damage or needs repair),,1,1,4/1/2019 14:19,4/1/2019 14:19
1421,20,Exterior Condition Comments,siding_condition_comments,Additional Comments,678,1,,,2,1,4/1/2019 14:19,4/1/2019 14:19
1422,20,Exterior Condition Photo,siding_condition_image,Optionally take a photo of the siding,678,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1423,20,Windows Condition,windows_condition,,679,2,Good (No visible damage);Average (Some visible Damage);Poor (Visible damage or needs repair),,1,1,4/1/2019 14:19,4/1/2019 14:19
1424,20,Windows Condition Comments,windows_condition_comments,Additional Comments (include age if known),679,1,,,2,1,4/1/2019 14:19,4/1/2019 14:19
1425,20,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,679,3,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1426,20,Landscape Condition,landscape_condition,,681,2,Good (No visible damage);Average (Some visible Damage);Poor (Visible damage or needs repair),,1,1,4/1/2019 14:19,4/1/2019 14:19
1427,20,Landscape Condition Comments,landscape_condition_comments,Additional Comments,681,1,,,2,1,4/1/2019 14:19,4/1/2019 14:19
1428,20,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,681,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1429,20,Other Exterior Comments,other_condition_comments,Comments:,682,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1430,20,Other Exterior Photo,other_condition_image,Optionally take a photo to explain,682,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1431,20,Overall Condition,overall_condition,,683,2,Good (No visible damage);Average (Some visible Damage);Poor (Visible damage or needs repair),,1,1,4/1/2019 14:19,4/1/2019 14:19
1432,20,Overall Condition Comments,overall_condition_comments,Additional Comments,683,1,,,2,1,4/1/2019 14:19,4/1/2019 14:19
1433,20,Interior Characteristics Total Beds,interior_number_beds,Total bedrooms?,684,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1434,20,Interior Characteristics Total Baths,interior_number_baths,Total bathrooms?,684,1,,,2,1,4/1/2019 14:19,4/1/2019 14:19
1435,20,Interior Characteristics Total Rooms,interior_number_rooms,How many rooms total?,684,1,,,0,0,4/1/2019 14:19,4/1/2019 14:19
1436,20,Interior Characteristics Total Floors,interior_number_floors,Total Floors (not including basement)?,684,1,,,3,1,4/1/2019 14:19,4/1/2019 14:19
1437,20,Interior Characteristics Basement,interior_basement,Is there a basement?,684,2,Yes;No,,4,1,4/1/2019 14:19,4/1/2019 14:19
1438,20,Interior Characteristics Fireplace,interior_fireplace,Is there a fireplace?,684,2,Yes;No,,5,1,4/1/2019 14:19,4/1/2019 14:19
1439,20,Interior Characteristics Comments,interior_additional_comments,Indicate any additional features of note:,684,1,,,6,1,4/1/2019 14:19,4/1/2019 14:19
1440,20,Interior Master Bedroom Comments,interior_master_bedroom_comments,Master Bedroom Comments.,685,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1441,20,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,685,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1442,20,Interior Additional Bedroom Comments,interior_additional_bedroom_comments,Additional Bedroom Comments.,686,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1443,20,Interior Additional Bedroom Photo,interior_additional_bedroom_photo,Take a photo of any additional bedroom,686,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1444,20,Interior Master Bathroom Comments,interior_master_bathroom_comments,Master Bathroom Comments. ,687,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1445,20,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,687,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1446,20,Interior Additional Bathroom Comments,interior_additional_bathroom_comments,Additional Bathroom Comments. ,688,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1447,20,Interior Additional Bathroom Photo,interior_additional_bathroom_photo,Take a photo of any additional bathroom,688,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1448,20,Interior Main Living Area Comments,interior_main_living_area_comments,Main Living Area Comments.,689,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1449,20,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,689,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1450,20,Interior Kitchen Comments,interior_kitchen_comments,Kitchen Comments.,690,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1451,20,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,690,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1452,20,Interior Other Features Comments,interior_other_features_comments,Notable Additional Comments.,691,1,,,1,1,4/1/2019 14:19,4/1/2019 14:19
1453,20,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,691,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1454,20,Interior Overall Condition Comments,interior_overall_condition_comments,Overall Interior Condition,693,2,Good (No visible damage);Average (Some visible Damage);Poor (Visible damage or needs repair),,1,1,4/1/2019 14:19,4/1/2019 14:19
1455,20,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,693,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1456,20,Railroad Tracks,railroad_tracks,Please indicate if there are any railroad tracks within 300 feet of the property?,701,2,Yes;No,,0,1,4/1/2019 14:19,4/1/2019 14:19
1457,20,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,701,3,,btn_add_photo.jpg,0,1,4/1/2019 14:19,4/1/2019 14:19
1458,20,Airport/Flightpath,airport_flightpath,"Please indicate if there is an airport within 300 feet of the property, or the property is in a low flying plane flightpath?",702,2,Yes;No,,0,1,4/1/2019 14:19,4/1/2019 14:19
1459,20,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,702,3,,btn_add_photo.jpg,0,1,4/1/2019 14:19,4/1/2019 14:19
1460,21,Property Secured?,property_secured,Please indicate if the property is secured and hit continue.,704,2,Yes;No,,0,0,4/2/2019 9:45,4/2/2019 9:45
1461,21,Property Secured Comments,property_secured_comments,"If no, please explain.  Optionally take a photo",704,1,,,0,0,4/2/2019 9:45,4/2/2019 9:45
1462,21,Property Secured Photo,property_secured_image,,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1463,21,Foundation Condition,foundation_condition,,704,2,"Excellent (level, no visible damage);Good (no visible damage, < 3 inch deflection);Fair (> 3 inch deflection);Poor (visible damage or cracks);I don't know",,1,0,4/2/2019 9:45,4/2/2019 9:45
1464,21,Foundation Condition Comments,foundation_condition_comments,Additional Comments,704,1,,,2,0,4/2/2019 9:45,4/2/2019 9:45
1465,21,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,704,3,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:45,4/2/2019 9:45
1466,21,Conforms to Neighborhood,confirms_to_neighborhood,Please indicate if the subject property conforms to the neighborhood.,704,2,Yes;No,,0,0,4/2/2019 9:45,4/2/2019 9:45
1467,21,Conforms to Neighborhood Comments,conforms_to_neighborhood_comments,If no please explain,704,1,,,0,0,4/2/2019 9:45,4/2/2019 9:45
1468,21,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1469,21,High Voltage Powerlines,high_voltage_powerlines,Please indicate if there are any high voltage overhead powerlines within 300 feet of the property?,704,2,Yes;No,,0,0,4/2/2019 9:45,4/2/2019 9:45
1470,21,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1471,21,Boarded Up Homes,boarded_up_homes,Please indicate if there are any boarded up homes within 300 feet of the property?,704,2,Yes;No,,0,0,4/2/2019 9:45,4/2/2019 9:45
1472,21,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,704,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,4/2/2019 9:45,4/2/2019 9:45
1473,21,Freeway or Highway,freeway_or_highway,Please indicate if there are any freeways or highways within 300 feet of the property?,704,2,Yes;No,,0,0,4/2/2019 9:45,4/2/2019 9:45
1474,21,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1475,21,Parks/Recreation,parks_recreation,Please indicate if there are any parks or recreation features within 300 feet of the property?,704,2,Yes;No,,0,0,4/2/2019 9:45,4/2/2019 9:45
